iter	Passed	Remaining
3232	17551	9592
3233	17557	9587
3234	17561	9581
3235	17565	9575
3236	17569	9568
3237	17574	9563
3238	17578	9557
3239	17582	9550
3240	17585	9544
3241	17590	9538
3242	17594	9532
3243	17598	9526
3244	17603	9520
3245	17607	9514
3246	17611	9508
3247	17615	9501
3248	17620	9496
3249	17625	9490
3250	17629	9484
3251	17633	9478
3252	17638	9472
3253	17642	9466
3254	17646	9460
3255	17652	9454
3256	17656	9448
3257	17660	9442
3258	17666	9437
3259	17671	9432
3260	17675	9425
3261	17679	9419
3262	17685	9414
3263	17689	9408
3264	17693	9402
3265	17699	9397
3266	17703	9391
3267	17707	9384
3268	17713	9379
3269	17717	9373
3270	17721	9367
3271	17732	9364
3272	17750	9365
3273	17763	9364
3274	17768	9359
3275	17773	9353
3276	17779	9348
3277	17820	9361
3278	17835	9361
3279	17849	9360
3280	17854	9354
3281	17860	9349
3282	17875	9348
3283	17880	9343
3284	17885	9337
3285	17889	9331
3286	17893	9325
3287	17898	9319
3288	17901	9312
3289	17906	9307
3290	17910	9300
3291	17914	9294
3292	17918	9288
3293	17923	9282
3294	17928	9276
3295	17932	9270
3296	17938	9265
3297	17942	9259
3298	17946	9253
3299	17951	9247
3300	17955	9241
3301	17959	9235
3302	17963	9229
3303	17975	9226
3304	17987	9224
3305	17991	9218
3306	17995	9212
3307	18000	9207
3308	18004	9200
3309	18008	9194
3310	18012	9188
3311	18017	9182
3312	18021	9176
3313	18025	9170
3314	18028	9163
3315	18033	9158
3316	18037	9151
3317	18041	9145
3318	18045	9139
3319	18049	9133
3320	18053	9127
3321	18057	9120
3322	18061	9114
3323	18065	9108
3324	18069	9102
3325	18074	9097
3326	18079	9091
3327	18083	9085
3328	18087	9079
3329	18092	9073
3330	18096	9067
3331	18100	9061
3332	18104	9054
3333	18109	9049
3334	18113	9042
3335	18117	9036
3336	18120	9030
3337	18125	9024
3338	18129	9018
3339	18133	9012
3340	18136	9006
3341	18141	9000
3342	18145	8994
3343	18149	8988
3344	18153	8981
3345	18157	8975
3346	18160	8969
3347	18164	8962
3348	18168	8956
3349	18173	8951
3350	18177	8945
3351	18181	8938
3352	18185	8932
3353	18190	8927
3354	18194	8921
3355	18198	8914
3356	18207	8911
3357	18225	8911
3358	18231	8906
3359	18236	8901
3360	18240	8895
3361	18244	8889
3362	18248	8882
3363	18253	8877
3364	18257	8870
3365	18261	8864
3366	18266	8859
3367	18271	8853
3368	18274	8847
3369	18279	8841
3370	18285	8836
3371	18289	8829
3372	18293	8823
3373	18298	8818
3374	18302	8812
3375	18306	8806
3376	18310	8800
3377	18315	8794
3378	18319	8788
3379	18324	8782
3380	18329	8777
3381	18333	8771
3382	18338	8765
3383	18342	8759
3384	18347	8753
3385	18351	8747
3386	18355	8741
3387	18360	8736
3388	18364	8729
3389	18368	8723
3390	18372	8717
3391	18378	8712
3392	18381	8705
3393	18385	8699
3394	18389	8693
3395	18394	8688
3396	18399	8682
3397	18403	8676
3398	18408	8670
3399	18412	8664
3400	18416	8658
3401	18420	8652
3402	18424	8646
3403	18428	8640
3404	18432	8634
3405	18441	8630
3406	18454	8628
3407	18465	8625
3408	18471	8620
3409	18475	8614
3410	18479	8608
3411	18484	8602
3412	18489	8597
3413	18493	8591
3414	18497	8585
3415	18502	8579
3416	18506	8573
3417	18510	8567
3418	18514	8561
3419	18519	8555
3420	18523	8549
3421	18527	8543
3422	18532	8538
3423	18536	8532
3424	18540	8525
3425	18544	8519
3426	18549	8514
3427	18554	8508
3428	18557	8502
3429	18562	8496
3430	18566	8490
3431	18569	8484
3432	18573	8478
3433	18579	8472
3434	18583	8466
3435	18587	8460
3436	18591	8454
3437	18596	8449
3438	18600	8443
3439	18604	8436
3440	18608	8430
3441	18612	8424
3442	18616	8418
3443	18620	8412
3444	18624	8406
3445	18628	8400
3446	18632	8394
3447	18636	8388
3448	18641	8382
3449	18645	8376
3450	18649	8370
3451	18653	8364
3452	18658	8359
3453	18662	8353
3454	18666	8347
3455	18670	8341
3456	18683	8339
3457	18696	8337
3458	18700	8331
3459	18705	8325
3460	18709	8319
3461	18713	8313
3462	18717	8307
3463	18723	8302
3464	18727	8296
3465	18732	8290
3466	18738	8285
3467	18742	8279
3468	18745	8273
3469	18750	8267
3470	18754	8261
3471	18758	8255
3472	18762	8249
3473	18767	8244
3474	18771	8237
3475	18775	8231
3476	18779	8225
3477	18784	8220
3478	18788	8214
3479	18792	8208
3480	18797	8202
3481	18801	8196
3482	18805	8190
3483	18809	8184
3484	18814	8179
3485	18818	8172
3486	18822	8166
3487	18826	8160
3488	18830	8155
3489	18834	8149
3490	18838	8143
3491	18842	8137
3492	18847	8131
3493	18850	8125
3494	18855	8119
3495	18860	8114
3496	18864	8107
3497	18868	8102
3498	18872	8096
3499	18885	8093
3500	18889	8087
3501	18893	8081
3502	18897	8075
3503	18901	8069
3504	18906	8064
3505	18924	8064
3506	18937	8062
3507	18942	8056
3508	18946	8050
3509	18950	8044
3510	18954	8038
3511	18958	8032
3512	18962	8026
3513	18964	8019
3514	18969	8014
3515	18973	8008
3516	18977	8002
3517	18981	7996
3518	18986	7990
3519	18990	7984
3520	18995	7978
3521	18998	7972
3522	19003	7967
3523	19007	7961
3524	19011	7954
3525	19015	7949
3526	19019	7943
3527	19023	7937
3528	19027	7931
3529	19032	7925
3530	19036	7919
3531	19040	7913
3532	19044	7907
3533	19049	7902
3534	19053	7896
3535	19057	7890
3536	19061	7884
3537	19065	7878
3538	19070	7872
3539	19074	7866
3540	19079	7861
3541	19083	7855
3542	19089	7850
3543	19093	7844
3544	19097	7838
3545	19101	7832
3546	19107	7827
3547	19118	7824
3548	19125	7819
3549	19131	7814
3550	19137	7809
3551	19151	7807
3552	19162	7804
3553	19170	7799
3554	19177	7795
3555	19181	7789
3556	19185	7783
3557	19190	7777
3558	19195	7772
3559	19199	7766
3560	19204	7760
3561	19208	7754
3562	19212	7748
3563	19216	7742
3564	19221	7737
3565	19225	7731
3566	19229	7725
3567	19233	7719
3568	19238	7713
3569	19242	7707
3570	19246	7701
3571	19252	7696
3572	19256	7690
3573	19260	7684
3574	19265	7679
3575	19270	7673
3576	19273	7667
3577	19278	7661
3578	19283	7656
3579	19288	7650
3580	19292	7644
3581	19295	7638
3582	19300	7633
3583	19304	7627
3584	19308	7621
3585	19312	7615
3586	19317	7609
3587	19321	7603
3588	19325	7597
3589	19329	7591
3590	19334	7586
3591	19338	7580
3592	19342	7574
3593	19347	7568
3594	19351	7562
3595	19355	7556
3596	19359	7551
3597	19363	7545
3598	19367	7539
3599	19371	7533
3600	19377	7528
3601	19381	7522
3602	19385	7516
3603	19389	7510
3604	19401	7507
3605	19415	7505
3606	19429	7503
3607	19433	7497
3608	19437	7491
3609	19442	7486
3610	19446	7480
3611	19449	7474
3612	19456	7469
3613	19460	7463
3614	19463	7457
3615	19468	7451
3616	19473	7445
3617	19477	7439
3618	19481	7434
3619	19486	7428
3620	19490	7422
3621	19494	7416
3622	19504	7412
3623	19509	7407
3624	19516	7402
3625	19521	7397
3626	19525	7391
3627	19528	7385
3628	19534	7379
3629	19538	7374
3630	19542	7368
3631	19546	7362
3632	19551	7356
3633	19555	7350
3634	19559	7344
3635	19563	7339
3636	19567	7333
3637	19571	7327
3638	19575	7321
3639	19580	7315
3640	19584	7309
3641	19588	7304
3642	19592	7298
3643	19597	7292
3644	19601	7286
3645	19606	7281
3646	19609	7275
3647	19614	7269
3648	19618	7263
3649	19622	7257
3650	19627	7252
3651	19631	7246
3652	19635	7240
3653	19639	7234
3654	19654	7232
3655	19666	7229
3656	19670	7223
3657	19675	7218
3658	19679	7212
3659	19683	7206
3660	19687	7200
3661	19692	7194
3662	19696	7189
3663	19700	7183
3664	19704	7177
3665	19709	7172
3666	19713	7166
3667	19718	7160
3668	19723	7155
3669	19727	7149
3670	19731	7143
3671	19735	7137
3672	19739	7131
3673	19743	7125
3674	19747	7119
3675	19752	7114
3676	19756	7108
3677	19760	7102
3678	19764	7096
3679	19769	7091
3680	19772	7085
3681	19776	7079
3682	19780	7073
3683	19786	7067
3684	19790	7062
3685	19794	7056
3686	19799	7050
3687	19803	7045
3688	19808	7039
3689	19812	7033
3690	19817	7028
3691	19821	7022
3692	19825	7016
3693	19831	7011
3694	19835	7005
3695	19840	6999
3696	19845	6994
3697	19849	6988
3698	19853	6982
3699	19857	6977
3700	19863	6971
3701	19866	6965
3702	19870	6959
3703	19874	6953
3704	19886	6950
3705	19898	6947
3706	19916	6946
3707	19920	6941
3708	19924	6935
3709	19928	6929
3710	19932	6923
3711	19936	6917
3712	19941	6912
3713	19945	6906
3714	19949	6900
3715	19953	6894
3716	19958	6888
3717	19961	6883
3718	19965	6877
3719	19969	6871
3720	19975	6865
3721	19978	6860
3722	19982	6854
3723	19987	6848
3724	19991	6842
3725	19995	6836
3726	19999	6830
3727	20004	6825
3728	20008	6819
3729	20013	6814
3730	20017	6808
3731	20022	6802
3732	20025	6796
3733	20029	6790
3734	20035	6785
3735	20039	6779
3736	20043	6773
3737	20047	6768
3738	20052	6762
3739	20056	6756
3740	20061	6751
3741	20066	6746
3742	20070	6740
3743	20075	6734
3744	20080	6729
3745	20085	6723
3746	20090	6718
3747	20094	6712
3748	20100	6707
3749	20105	6701
3750	20109	6696
3751	20120	6692
3752	20137	6691
3753	20141	6685
3754	20147	6680
3755	20153	6674
3756	20157	6669
3757	20163	6663
3758	20167	6658
3759	20170	6652
3760	20172	6645
3761	20174	6639
3762	20179	6633
3763	20183	6627
3764	20187	6622
3765	20193	6616
3766	20198	6611
3767	20202	6605
3768	20209	6600
3769	20214	6595
3770	20237	6595
3771	20255	6594
3772	20272	6592
3773	20285	6589
3774	20293	6585
3775	20298	6579
3776	20304	6574
3777	20321	6572
3778	20325	6567
3779	20329	6561
3780	20333	6555
3781	20338	6550
3782	20342	6544
3783	20346	6538
3784	20351	6532
3785	20363	6529
3786	20378	6527
3787	20384	6522
3788	20388	6516
3789	20392	6510
3790	20396	6504
3791	20401	6499
3792	20405	6493
3793	20409	6487
3794	20414	6482
3795	20419	6476
3796	20424	6470
3797	20427	6465
3798	20432	6459
3799	20437	6453
3800	20441	6448
3801	20446	6442
3802	20450	6436
3803	20453	6430
3804	20458	6425
3805	20463	6419
3806	20466	6413
3807	20471	6407
3808	20475	6402
3809	20479	6396
3810	20483	6390
3811	20487	6384
3812	20492	6379
3813	20496	6373
3814	20500	6367
3815	20504	6362
3816	20510	6356
3817	20514	6350
3818	20517	6344
3819	20521	6339
3820	20527	6334
3821	20531	6328
3822	20535	6322
3823	20540	6316
3824	20545	6311
3825	20548	6305
3826	20552	6299
3827	20557	6293
3828	20561	6288
3829	20565	6282
3830	20569	6276
3831	20573	6270
3832	20577	6265
3833	20581	6259
3834	20586	6253
3835	20594	6249
3836	20611	6247
3837	20615	6241
3838	20620	6236
3839	20625	6230
3840	20629	6224
3841	20634	6219
3842	20638	6213
3843	20643	6207
3844	20647	6202
3845	20651	6196
3846	20655	6190
3847	20659	6184
3848	20663	6179
3849	20667	6173
3850	20672	6167
3851	20677	6162
3852	20682	6157
3853	20687	6151
3854	20691	6145
3855	20696	6140
3856	20699	6134
3857	20703	6128
3858	20707	6122
3859	20713	6117
3860	20716	6111
3861	20720	6105
3862	20724	6099
3863	20729	6094
3864	20733	6088
3865	20737	6082
3866	20743	6077
3867	20747	6071
3868	20751	6066
3869	20755	6060
3870	20760	6054
3871	20764	6049
3872	20768	6043
3873	20773	6038
3874	20777	6032
3875	20781	6026
3876	20785	6020
3877	20790	6015
3878	20793	6009
3879	20797	6003
3880	20801	5997
3881	20807	5992
3882	20811	5986
3883	20814	5980
3884	20820	5975
3885	20824	5969
3886	20842	5968
3887	20854	5964
3888	20859	5959
3889	20863	5953
3890	20867	5947
3891	20871	5941
3892	20875	5936
3893	20879	5930
3894	20884	5924
3895	20888	5919
3896	20891	5913
3897	20895	5907
3898	20900	5901
3899	20904	5896
3900	20908	5890
3901	20912	5884
3902	20917	5879
3903	20921	5873
3904	20925	5867
3905	20929	5861
3906	20933	5856
3907	20938	5850
3908	20942	5845
3909	20947	5839
3910	20951	5833
3911	20955	5828
3912	20959	5822
3913	20964	5816
3914	20968	5811
3915	20971	5805
3916	20976	5799
3917	20980	5794
3918	20984	5788
3919	20988	5782
3920	20993	5777
3921	20997	5771
3922	21001	5765
3923	21004	5759
3924	21009	5754
3925	21014	5748
3926	21018	5742
3927	21022	5737
3928	21027	5731
3929	21031	5726
3930	21035	5720
3931	21040	5714
3932	21044	5709
3933	21048	5703
3934	21052	5697
3935	21058	5692
3936	21076	5690
3937	21086	5686
3938	21090	5680
3939	21094	5675
3940	21098	5669
3941	21103	5664
3942	21108	5658
3943	21111	5652
3944	21115	5646
3945	21120	5641
3946	21124	5635
3947	21129	5630
3948	21134	5624
3949	21138	5619
3950	21142	5613
3951	21146	5607
3952	21151	5602
3953	21155	5596
3954	21159	5590
3955	21163	5584
3956	21168	5579
3957	21172	5573
3958	21176	5568
3959	21181	5562
3960	21185	5557
3961	21189	5551
3962	21194	5545
3963	21199	5540
3964	21203	5534
3965	21207	5529
3966	21212	5523
3967	21216	5517
3968	21219	5512
3969	21223	5506
3970	21228	5501
3971	21236	5496
3972	21242	5490
3973	21247	5485
3974	21251	5479
3975	21255	5474
3976	21260	5468
3977	21264	5463
3978	21268	5457
3979	21272	5451
3980	21277	5446
3981	21281	5440
3982	21285	5434
3983	21290	5429
3984	21294	5423
3985	21308	5420
3986	21323	5417
3987	21331	5413
3988	21336	5407
3989	21340	5402
3990	21344	5396
3991	21348	5390
3992	21354	5385
3993	21357	5379
3994	21361	5373
3995	21365	5368
3996	21369	5362
3997	21373	5356
3998	21377	5350
3999	21381	5345
4000	21386	5339
4001	21390	5334
4002	21394	5328
4003	21400	5323
4004	21404	5317
4005	21408	5312
4006	21412	5306
4007	21416	5300
4008	21420	5295
4009	21424	5289
4010	21430	5284
4011	21434	5278
4012	21438	5272
4013	21442	5267
4014	21448	5262
4015	21453	5256
4016	21457	5250
4017	21464	5245
4018	21468	5240
4019	21472	5234
4020	21477	5229
4021	21481	5223
4022	21485	5217
4023	21489	5212
4024	21495	5206
4025	21499	5201
4026	21503	5195
4027	21508	5190
4028	21512	5184
4029	21516	5178
4030	21519	5173
4031	21524	5167
4032	21529	5162
4033	21541	5158
4034	21555	5155
4035	21559	5149
4036	21563	5143
4037	21567	5138
4038	21572	5132
4039	21575	5126
4040	21580	5121
4041	21585	5116
4042	21590	5110
4043	21595	5105
4044	21600	5099
4045	21606	5094
4046	21611	5089
4047	21618	5084
4048	21625	5079
4049	21629	5073
4050	21637	5068
4051	21641	5063
4052	21646	5057
4053	21651	5052
4054	21655	5046
4055	21659	5040
4056	21664	5035
4057	21668	5029
4058	21671	5024
4059	21675	5018
4060	21681	5013
4061	21685	5007
4062	21689	5001
4063	21693	4996
4064	21697	4990
4065	21701	4985
4066	21705	4979
4067	21710	4974
4068	21714	4968
4069	21718	4962
4070	21722	4957
4071	21728	4951
4072	21731	4946
4073	21735	4940
4074	21740	4934
4075	21746	4929
4076	21751	4924
4077	21758	4919
4078	21762	4913
4079	21770	4909
4080	21786	4906
4081	21790	4900
4082	21794	4894
4083	21799	4889
4084	21804	4883
4085	21808	4878
4086	21812	4872
4087	21816	4867
4088	21821	4861
4089	21825	4855
4090	21829	4850
4091	21834	4845
4092	21840	4839
4093	21844	4834
4094	21851	4829
4095	21855	4823
4096	21860	4818
4097	21865	4812
4098	21869	4807
4099	21873	4801
4100	21877	4795
4101	21882	4790
4102	21886	4784
4103	21889	4779
4104	21893	4773
4105	21898	4768
4106	21903	4762
4107	21907	4756
4108	21912	4751
4109	21916	4745
4110	21920	4740
4111	21924	4734
4112	21930	4729
4113	21933	4723
4114	21937	4718
4115	21943	4712
4116	21948	4707
4117	21953	4701
4118	21957	4696
4119	21962	4690
4120	21966	4685
4121	21970	4679
4122	21975	4674
4123	21978	4668
4124	21982	4663
4125	21987	4657
4126	21991	4652
4127	21995	4646
4128	22006	4642
4129	22014	4637
4130	22027	4633
4131	22033	4628
4132	22038	4623
4133	22043	4617
4134	22047	4612
4135	22052	4606
4136	22056	4601
4137	22059	4595
4138	22063	4589
4139	22069	4584
4140	22073	4578
4141	22076	4573
4142	22080	4567
4143	22085	4562
4144	22089	4556
4145	22092	4550
4146	22096	4545
4147	22101	4539
4148	22105	4534
4149	22109	4528
4150	22114	4523
4151	22118	4517
4152	22122	4511
4153	22126	4506
4154	22131	4500
4155	22135	4495
4156	22139	4489
4157	22144	4484
4158	22149	4478
4159	22153	4473
4160	22157	4467
4161	22163	4462
4162	22166	4456
4163	22170	4451
4164	22175	4445
4165	22179	4440
4166	22183	4434
4167	22187	4428
4168	22192	4423
4169	22196	4417
4170	22200	4412
4171	22204	4406
4172	22209	4401
4173	22213	4395
4174	22217	4390
4175	22222	4384
4176	22226	4379
4177	22231	4373
4178	22245	4370
4179	22261	4367
4180	22265	4361
4181	22270	4356
4182	22274	4350
4183	22279	4345
4184	22282	4339
4185	22289	4334
4186	22293	4328
4187	22297	4323
4188	22301	4317
4189	22306	4312
4190	22310	4306
4191	22314	4301
4192	22319	4295
4193	22323	4290
4194	22329	4284
4195	22335	4279
4196	22339	4274
4197	22343	4268
4198	22348	4263
4199	22352	4257
4200	22357	4252
4201	22361	4246
4202	22366	4241
4203	22370	4235
4204	22374	4230
4205	22379	4224
4206	22383	4219
4207	22387	4213
4208	22391	4208
4209	22396	4202
4210	22401	4197
4211	22404	4191
4212	22408	4186
4213	22414	4180
4214	22419	4175
4215	22422	4169
4216	22428	4164
4217	22432	4158
4218	22436	4153
4219	22440	4147
4220	22445	4142
4221	22450	4136
4222	22454	4131
4223	22459	4126
4224	22463	4120
4225	22467	4114
4226	22477	4110
4227	22487	4106
4228	22501	4102
4229	22509	4097
4230	22513	4091
4231	22516	4086
4232	22521	4080
4233	22525	4075
4234	22526	4069
4235	22530	4063
4236	22535	4058
4237	22539	4052
4238	22543	4047
4239	22548	4041
4240	22555	4036
4241	22559	4031
4242	22563	4025
4243	22569	4020
4244	22573	4014
4245	22579	4009
4246	22584	4004
4247	22589	3998
4248	22593	3993
4249	22598	3988
4250	22603	3982
4251	22607	3977
4252	22611	3971
4253	22618	3966
4254	22622	3960
4255	22626	3955
4256	22632	3950
4257	22637	3944
4258	22643	3939
4259	22649	3934
4260	22659	3929
4261	22677	3926
4262	22692	3923
4263	22707	3919
4264	22735	3918
4265	22756	3915
4266	22768	3911
4267	22775	3906
4268	22779	3900
4269	22784	3895
4270	22790	3889
4271	22794	3884
4272	22798	3878
4273	22801	3873
4274	22806	3867
4275	22810	3862
4276	22815	3856
4277	22820	3851
4278	22824	3845
4279	22828	3840
4280	22832	3834
4281	22837	3829
4282	22841	3823
4283	22845	3818
4284	22849	3812
4285	22854	3807
4286	22858	3801
4287	22862	3796
4288	22867	3790
4289	22871	3785
4290	22875	3779
4291	22879	3774
4292	22884	3768
4293	22888	3763
4294	22892	3757
4295	22896	3752
4296	22900	3746
4297	22904	3741
4298	22908	3735
4299	22913	3730
4300	22917	3724
4301	22921	3719
4302	22925	3713
4303	22930	3708
4304	22934	3702
4305	22938	3696
4306	22942	3691
4307	22963	3688
4308	22973	3684
4309	22978	3678
4310	22982	3673
4311	22986	3667
4312	22990	3662
4313	22994	3656
4314	22998	3651
4315	23002	3645
4316	23008	3640
4317	23012	3634
4318	23016	3629
4319	23019	3623
4320	23025	3618
4321	23028	3612
4322	23032	3607
4323	23036	3601
4324	23041	3596
4325	23046	3590
4326	23050	3585
4327	23055	3579
4328	23058	3574
4329	23062	3568
4330	23071	3563
4331	23075	3558
4332	23079	3552
4333	23084	3547
4334	23087	3541
4335	23091	3536
4336	23095	3530
4337	23101	3525
4338	23104	3519
4339	23109	3514
4340	23112	3508
4341	23117	3503
4342	23121	3497
4343	23125	3492
4344	23129	3486
4345	23134	3481
4346	23139	3475
4347	23142	3470
4348	23148	3465
4349	23152	3459
4350	23157	3454
4351	23161	3448
4352	23166	3443
4353	23170	3437
4354	23174	3432
4355	23183	3427
4356	23197	3423
4357	23204	3418
4358	23207	3412
4359	23213	3407
4360	23217	3401
4361	23221	3396
4362	23225	3390
4363	23229	3385
4364	23233	3379
4365	23237	3374
4366	23242	3369
4367	23246	3363
4368	23251	3358
4369	23255	3352
4370	23260	3347
4371	23264	3341
4372	23268	3336
4373	23273	3330
4374	23277	3325
4375	23281	3319
4376	23285	3314
4377	23290	3308
4378	23294	3303
4379	23298	3297
4380	23302	3292
4381	23307	3287
4382	23311	3281
4383	23314	3276
4384	23319	3270
4385	23324	3265
4386	23328	3259
4387	23332	3254
4388	23337	3248
4389	23341	3243
4390	23346	3237
4391	23351	3232
4392	23355	3227
4393	23358	3221
4394	23363	3216
4395	23368	3210
4396	23372	3205
4397	23376	3199
4398	23380	3194
4399	23385	3188
4400	23388	3183
4401	23393	3177
4402	23397	3172
4403	23402	3167
4404	23406	3161
4405	23410	3156
4406	23415	3150
4407	23425	3146
4408	23437	3141
4409	23441	3136
4410	23447	3130
4411	23451	3125
4412	23456	3120
4413	23461	3114
4414	23465	3109
4415	23470	3103
4416	23475	3098
4417	23480	3093
4418	23484	3087
4419	23488	3082
4420	23493	3076
4421	23497	3071
4422	23499	3065
4423	23504	3060
4424	23509	3054
4425	23514	3049
4426	23518	3044
4427	23522	3038
4428	23526	3033
4429	23530	3027
4430	23534	3022
4431	23538	3016
4432	23542	3011
4433	23547	3005
4434	23551	3000
4435	23556	2995
4436	23560	2989
4437	23564	2984
4438	23568	2978
4439	23573	2973
4440	23576	2967
4441	23580	2962
4442	23585	2956
4443	23589	2951
4444	23593	2945
4445	23597	2940
4446	23602	2935
4447	23606	2929
4448	23610	2924
4449	23615	2918
4450	23619	2913
4451	23623	2907
4452	23627	2902
4453	23632	2897
4454	23636	2891
4455	23640	2886
4456	23645	2880
4457	23650	2875
4458	23659	2870
4459	23674	2866
4460	23684	2861
4461	23689	2856
4462	23692	2850
4463	23697	2845
4464	23701	2839
4465	23705	2834
4466	23709	2829
4467	23714	2823
4468	23718	2818
4469	23722	2812
4470	23726	2807
4471	23730	2801
4472	23734	2796
4473	23738	2790
4474	23743	2785
4475	23747	2780
4476	23752	2774
4477	23756	2769
4478	23761	2763
4479	23765	2758
4480	23769	2752
4481	23774	2747
4482	23778	2742
4483	23781	2736
4484	23785	2731
4485	23791	2725
4486	23795	2720
4487	23799	2715
4488	23803	2709
4489	23807	2704
4490	23811	2698
4491	23816	2693
4492	23820	2688
4493	23824	2682
4494	23828	2677
4495	23832	2671
4496	23837	2666
4497	23841	2660
4498	23846	2655
4499	23851	2650
4500	23854	2644
4501	23859	2639
4502	23866	2634
4503	23871	2628
4504	23875	2623
4505	23881	2618
4506	23885	2612
4507	23893	2607
4508	23907	2603
4509	23914	2598
4510	23919	2592
4511	23923	2587
4512	23928	2582
4513	23932	2576
4514	23936	2571
4515	23940	2565
4516	23945	2560
4517	23950	2555
4518	23954	2549
4519	23959	2544
4520	23964	2538
4521	23967	2533
4522	23971	2528
4523	23976	2522
4524	23980	2517
4525	23984	2511
4526	23988	2506
4527	23994	2501
4528	23998	2495
4529	24002	2490
4530	24008	2485
4531	24012	2479
4532	24016	2474
4533	24020	2468
4534	24040	2465
4535	24045	2459
4536	24049	2454
4537	24055	2448
4538	24059	2443
4539	24062	2438
4540	24071	2433
4541	24077	2427
4542	24082	2422
4543	24087	2417
4544	24091	2411
4545	24096	2406
4546	24102	2401
4547	24110	2396
4548	24114	2390
4549	24119	2385
4550	24123	2380
4551	24135	2375
4552	24148	2370
4553	24160	2366
4554	24165	2360
4555	24169	2355
4556	24173	2349
4557	24177	2344
4558	24183	2339
4559	24187	2333
4560	24191	2328
4561	24196	2323
4562	24200	2317
4563	24204	2312
4564	24208	2306
4565	24213	2301
4566	24217	2296
4567	24221	2290
4568	24225	2285
4569	24230	2279
4570	24234	2274
4571	24238	2269
4572	24244	2263
4573	24248	2258
4574	24253	2253
4575	24259	2247
4576	24264	2242
4577	24269	2237
4578	24275	2231
4579	24279	2226
4580	24283	2221
4581	24289	2215
4582	24293	2210
4583	24297	2204
4584	24301	2199
4585	24306	2194
4586	24310	2188
4587	24314	2183
4588	24318	2178
4589	24323	2172
4590	24327	2167
4591	24331	2161
4592	24337	2156
4593	24341	2151
4594	24345	2145
4595	24349	2140
4596	24354	2135
4597	24358	2129
4598	24368	2124
4599	24384	2120
4600	24389	2115
4601	24393	2109
4602	24398	2104
4603	24402	2098
4604	24407	2093
4605	24411	2088
4606	24416	2082
4607	24420	2077
4608	24424	2072
4609	24430	2066
4610	24434	2061
4611	24438	2055
4612	24441	2050
4613	24447	2045
4614	24451	2039
4615	24456	2034
4616	24461	2029
4617	24465	2023
4618	24469	2018
4619	24474	2013
4620	24479	2007
4621	24483	2002
4622	24487	1996
4623	24493	1991
4624	24497	1986
4625	24501	1980
4626	24505	1975
4627	24511	1970
4628	24515	1964
4629	24519	1959
4630	24523	1954
4631	24527	1948
4632	24531	1943
4633	24536	1937
4634	24541	1932
4635	24545	1927
4636	24549	1921
4637	24554	1916
4638	24559	1911
4639	24563	1905
4640	24567	1900
4641	24572	1895
4642	24576	1889
4643	24580	1884
4644	24585	1878
4645	24589	1873
4646	24593	1868
4647	24597	1862
4648	24604	1857
4649	24620	1853
4650	24633	1848
4651	24640	1843
4652	24647	1838
4653	24652	1832
4654	24657	1827
4655	24661	1822
4656	24667	1816
4657	24672	1811
4658	24676	1806
4659	24681	1800
4660	24686	1795
4661	24690	1790
4662	24695	1784
4663	24699	1779
4664	24703	1774
4665	24708	1768
4666	24713	1763
4667	24717	1757
4668	24721	1752
4669	24725	1747
4670	24729	1741
4671	24732	1736
4672	24737	1731
4673	24742	1725
4674	24747	1720
4675	24751	1715
4676	24756	1709
4677	24761	1704
4678	24766	1699
4679	24771	1693
4680	24776	1688
4681	24781	1683
4682	24789	1678
4683	24795	1672
4684	24800	1667
4685	24807	1662
4686	24812	1657
4687	24819	1651
4688	24825	1646
4689	24831	1641
4690	24838	1636
4691	24849	1631
4692	24866	1626
4693	24880	1621
4694	24889	1616
4695	24895	1611
4696	24903	1606
4697	24910	1601
4698	24918	1596
4699	24925	1590
4700	24933	1585
4701	24940	1580
4702	24947	1575
4703	24954	1570
4704	24962	1565
4705	24969	1559
4706	24975	1554
4707	24982	1549
4708	24988	1544
4709	24995	1539
4710	25002	1533
4711	25010	1528
4712	25016	1523
4713	25024	1518
4714	25031	1513
4715	25045	1508
4716	25056	1503
4717	25064	1498
4718	25072	1492
4719	25079	1487
4720	25100	1483
4721	25127	1479
4722	25140	1474
4723	25148	1469
4724	25158	1464
4725	25168	1459
4726	25175	1453
4727	25184	1448
4728	25191	1443
4729	25199	1438
4730	25207	1433
4731	25216	1428
4732	25222	1422
4733	25232	1417
4734	25238	1412
4735	25247	1407
4736	25255	1402
4737	25286	1398
4738	25313	1394
4739	25345	1390
4740	25376	1386
4741	25396	1381
4742	25420	1377
4743	25428	1372
4744	25435	1366
4745	25443	1361
4746	25449	1356
4747	25460	1351
4748	25468	1346
4749	25477	1340
4750	25483	1335
4751	25491	1330
4752	25498	1325
4753	25506	1319
4754	25512	1314
4755	25520	1309
4756	25526	1303
4757	25533	1298
4758	25539	1293
4759	25544	1287
4760	25552	1282
4761	25558	1277
4762	25570	1272
4763	25589	1267
4764	25606	1262
4765	25613	1257
4766	25619	1252
4767	25626	1246
4768	25633	1241
4769	25638	1236
4770	25646	1230
4771	25652	1225
4772	25660	1220
4773	25666	1215
4774	25672	1209
4775	25679	1204
4776	25685	1199
4777	25692	1193
4778	25698	1188
4779	25703	1183
4780	25710	1177
4781	25716	1172
4782	25723	1167
4783	25729	1161
4784	25735	1156
4785	25741	1151
