iter	RMSE
3219	1.122975934
3220	1.122954308
3221	1.122946852
3222	1.122937658
3223	1.122936552
3224	1.122887552
3225	1.122884032
3226	1.12287956
3227	1.122874275
3228	1.122873366
3229	1.122863784
3230	1.122832634
3231	1.122827771
3232	1.122804807
3233	1.122790637
3234	1.122774213
3235	1.122743785
3236	1.122737446
3237	1.12273192
3238	1.122722373
3239	1.122701959
3240	1.122681516
3241	1.122675802
3242	1.12265269
3243	1.122641264
3244	1.122640659
3245	1.122624075
3246	1.122604424
3247	1.122597929
3248	1.122594135
3249	1.122586999
3250	1.122576334
3251	1.122555346
3252	1.12253255
3253	1.122525314
3254	1.122505146
3255	1.122497972
3256	1.12244408
3257	1.122408837
3258	1.12240384
3259	1.122353826
3260	1.122328627
3261	1.122319147
3262	1.122288083
3263	1.122258503
3264	1.122248147
3265	1.122217797
3266	1.122199816
3267	1.1221752
3268	1.122127087
3269	1.122126082
3270	1.122105083
3271	1.122075504
3272	1.122073432
3273	1.122067035
3274	1.122062968
3275	1.122062533
3276	1.122049146
3277	1.122036185
3278	1.121996443
3279	1.121980842
3280	1.121972032
3281	1.121935868
3282	1.121876795
3283	1.121873214
3284	1.121849646
3285	1.121828667
3286	1.121799992
3287	1.121780854
3288	1.121756623
3289	1.121745866
3290	1.12172907
3291	1.121716558
3292	1.121662608
3293	1.121612123
3294	1.121585469
3295	1.1215469
3296	1.121517929
3297	1.121499656
3298	1.121442211
3299	1.121425706
3300	1.121397454
3301	1.121377237
3302	1.121363277
3303	1.121362431
3304	1.121342947
3305	1.121338682
3306	1.121330687
3307	1.121313106
3308	1.121289288
3309	1.121273764
3310	1.12126201
3311	1.121230674
3312	1.121186702
3313	1.121162652
3314	1.121151566
3315	1.121119289
3316	1.121085213
3317	1.121041431
3318	1.121040817
3319	1.121033396
3320	1.121032748
3321	1.120994788
3322	1.120984343
3323	1.120954207
3324	1.120908641
3325	1.120890156
3326	1.120879333
3327	1.120874375
3328	1.120861848
3329	1.120854953
3330	1.120832979
3331	1.120822896
3332	1.120822421
3333	1.120812033
3334	1.120805216
3335	1.12080465
3336	1.120783938
3337	1.12075317
3338	1.120751043
3339	1.120750609
3340	1.120731304
3341	1.120721425
3342	1.120712927
3343	1.120694276
3344	1.12068136
3345	1.120673201
3346	1.120665755
3347	1.120647602
3348	1.120639399
3349	1.120638852
3350	1.120624466
3351	1.120618031
3352	1.120617582
3353	1.120599704
3354	1.120573544
3355	1.120536712
3356	1.120528468
3357	1.120496632
3358	1.120481118
3359	1.120470574
3360	1.120468406
3361	1.120441387
3362	1.120426681
3363	1.120395546
3364	1.120358375
3365	1.120357954
3366	1.120339533
3367	1.120322998
3368	1.120314078
3369	1.120309385
3370	1.120291486
3371	1.120273559
3372	1.120234191
3373	1.120228205
3374	1.120227687
3375	1.120202076
3376	1.120184926
3377	1.120166542
3378	1.120156775
3379	1.120146929
3380	1.12012673
3381	1.120108765
3382	1.120107828
3383	1.120098893
3384	1.120098139
3385	1.120083125
3386	1.120050832
3387	1.120021087
3388	1.12002024
3389	1.120013669
3390	1.119994618
3391	1.119983461
3392	1.119971235
3393	1.119954845
3394	1.119929167
3395	1.119928281
3396	1.119911192
3397	1.119903737
3398	1.119880144
3399	1.119844879
3400	1.11982959
3401	1.119804157
3402	1.119786679
3403	1.119772472
3404	1.119763882
3405	1.119746195
3406	1.119737682
3407	1.119700916
3408	1.119688786
3409	1.119675698
3410	1.119664684
3411	1.119664116
3412	1.119648746
3413	1.119626142
3414	1.119593008
3415	1.119560014
3416	1.119551351
3417	1.119529406
3418	1.119514825
3419	1.11949653
3420	1.119461024
3421	1.119453027
3422	1.119425141
3423	1.119402705
3424	1.119400933
3425	1.119388764
3426	1.119357904
3427	1.119335755
3428	1.11930468
3429	1.11928719
3430	1.119264733
3431	1.119241704
3432	1.11923736
3433	1.119229811
3434	1.119213002
3435	1.119176845
3436	1.119175829
3437	1.119175178
3438	1.119159853
3439	1.119159351
3440	1.119150278
3441	1.11911622
3442	1.119092468
3443	1.11906941
3444	1.119066211
3445	1.11904865
3446	1.119046703
3447	1.119037183
3448	1.119033319
3449	1.118990385
3450	1.118980145
3451	1.118971834
3452	1.118961085
3453	1.118951063
3454	1.118925738
3455	1.118914624
3456	1.118897154
3457	1.118886991
3458	1.118872628
3459	1.118850471
3460	1.118830513
3461	1.118822999
3462	1.11880361
3463	1.11879769
3464	1.118784238
3465	1.118777469
3466	1.118777027
3467	1.118762343
3468	1.118755307
3469	1.118754803
3470	1.118748831
3471	1.118735753
3472	1.118717008
3473	1.11870036
3474	1.118692264
3475	1.118679938
3476	1.118679638
3477	1.118667482
3478	1.118642312
3479	1.118628299
3480	1.118600207
3481	1.118556809
3482	1.118530423
3483	1.118515653
3484	1.118507131
3485	1.118483317
3486	1.118476942
3487	1.118473963
3488	1.118462698
3489	1.118435481
3490	1.118435156
3491	1.118434499
3492	1.118406415
3493	1.118382004
3494	1.118366948
3495	1.118353437
3496	1.118336938
3497	1.118328216
3498	1.118310867
3499	1.118299821
3500	1.118287633
3501	1.118282778
3502	1.118258941
3503	1.118241494
3504	1.118216366
3505	1.11818967
3506	1.118163096
3507	1.11815478
3508	1.118133577
3509	1.118126361
3510	1.11810871
3511	1.118107114
3512	1.118095203
3513	1.118091095
3514	1.118078221
3515	1.118071752
3516	1.118044745
3517	1.11798836
3518	1.117954659
3519	1.117919374
3520	1.117918999
3521	1.117918199
3522	1.117907601
3523	1.117907352
3524	1.117898467
3525	1.11789814
3526	1.117897223
3527	1.117871201
3528	1.117854496
3529	1.117847536
3530	1.11781307
3531	1.117806039
3532	1.117791827
3533	1.117786484
3534	1.117768004
3535	1.117761212
3536	1.117757324
3537	1.117728575
3538	1.117715149
3539	1.117714725
3540	1.117688788
3541	1.117688021
3542	1.117684181
3543	1.117679492
3544	1.117644772
3545	1.117630124
3546	1.117626068
3547	1.117625636
3548	1.117613764
3549	1.117613106
3550	1.117602796
3551	1.117581744
3552	1.117569227
3553	1.117561539
3554	1.117549213
3555	1.117538394
3556	1.117523344
3557	1.117517669
3558	1.117494863
3559	1.117490852
3560	1.11747811
3561	1.117470862
3562	1.117460209
3563	1.117440005
3564	1.117431509
3565	1.117415873
3566	1.117401524
3567	1.117401185
3568	1.117391512
3569	1.117364269
3570	1.117351476
3571	1.117351226
3572	1.117333242
3573	1.117316361
3574	1.117273963
3575	1.117265844
3576	1.117253542
3577	1.117236773
3578	1.11721176
3579	1.117187743
3580	1.117174444
3581	1.117162235
3582	1.11712671
3583	1.117099753
3584	1.117072384
3585	1.117054043
3586	1.117045617
3587	1.11703743
3588	1.117024185
3589	1.117002428
3590	1.116995286
3591	1.116972999
3592	1.116966673
3593	1.116940403
3594	1.116930493
3595	1.116923955
3596	1.116902617
3597	1.116896268
3598	1.116882328
3599	1.116836685
3600	1.116824073
3601	1.116814481
3602	1.116805028
3603	1.116797738
3604	1.116756485
3605	1.116749467
3606	1.116731324
3607	1.116719995
3608	1.116694869
3609	1.116687353
3610	1.116671274
3611	1.116668362
3612	1.116649512
3613	1.116622451
3614	1.116606184
3615	1.116586592
3616	1.116577474
3617	1.1165292
3618	1.116514085
3619	1.116502143
3620	1.116496625
3621	1.116493316
3622	1.116493015
3623	1.116489227
3624	1.116472746
3625	1.116467033
3626	1.116466098
3627	1.116455591
3628	1.116444698
3629	1.116425637
3630	1.116385775
3631	1.116378078
3632	1.116369312
3633	1.11636203
3634	1.116352566
3635	1.116345161
3636	1.116337448
3637	1.116331579
3638	1.1163147
3639	1.11629327
3640	1.11629113
3641	1.116262759
3642	1.116247485
3643	1.116231764
3644	1.116229308
3645	1.116226336
3646	1.116218154
3647	1.116211264
3648	1.116206547
3649	1.116195484
3650	1.116183787
3651	1.116178184
3652	1.116163219
3653	1.116158389
3654	1.116156495
3655	1.116138408
3656	1.116133956
3657	1.116123085
3658	1.116111562
3659	1.116100564
3660	1.116077714
3661	1.116049578
3662	1.116044473
3663	1.116044182
3664	1.116029294
3665	1.116018336
3666	1.116004175
3667	1.115988601
3668	1.115976857
3669	1.11596429
3670	1.115943393
3671	1.115943127
3672	1.115931177
3673	1.11591654
3674	1.115905573
3675	1.115895136
3676	1.115885693
3677	1.115848541
3678	1.11584177
3679	1.115835211
3680	1.115825197
3681	1.115805412
3682	1.115786224
3683	1.115766208
3684	1.115749148
3685	1.115746935
3686	1.115739112
3687	1.115730541
3688	1.115729912
3689	1.115728094
3690	1.115691189
3691	1.115666199
3692	1.115663248
3693	1.115647931
3694	1.115636171
3695	1.115635625
3696	1.115624562
3697	1.115615851
3698	1.115611703
3699	1.115601745
3700	1.115600737
3701	1.115579163
3702	1.115558419
3703	1.115538025
3704	1.115534916
3705	1.11552401
3706	1.115516769
3707	1.115516477
3708	1.115502866
3709	1.115496359
3710	1.115495877
3711	1.115495673
3712	1.115492878
3713	1.115479055
3714	1.115469314
3715	1.11545608
3716	1.115442333
3717	1.11543077
3718	1.115414764
3719	1.115405952
3720	1.115405596
3721	1.115389377
3722	1.115380723
3723	1.115371013
3724	1.115362678
3725	1.115361001
3726	1.115355063
3727	1.115340014
3728	1.115333057
3729	1.115321204
3730	1.115308039
3731	1.115269304
3732	1.115256163
3733	1.115255842
3734	1.11525541
3735	1.11525517
3736	1.115236921
3737	1.115229351
3738	1.115213973
3739	1.115206088
3740	1.115205767
3741	1.115196724
3742	1.115190432
3743	1.115176186
3744	1.115161179
3745	1.115151369
3746	1.115124156
3747	1.115123919
3748	1.11511751
3749	1.11511719
3750	1.11511382
3751	1.115081833
3752	1.115066833
3753	1.115066448
3754	1.115058515
3755	1.115035944
3756	1.115008107
3757	1.115004912
3758	1.114986745
3759	1.114976108
3760	1.114974699
3761	1.114969699
3762	1.114936978
3763	1.114926335
3764	1.114911315
3765	1.11490225
3766	1.114887421
3767	1.114861012
3768	1.114842909
3769	1.114839553
3770	1.114826126
3771	1.114794842
3772	1.114789413
3773	1.114783764
3774	1.114783592
3775	1.114768578
3776	1.114760246
3777	1.114720239
3778	1.114719313
3779	1.114715616
3780	1.114689547
3781	1.114680246
3782	1.114668308
3783	1.114663668
3784	1.11465908
3785	1.114658378
3786	1.114654189
3787	1.11465165
3788	1.114643451
3789	1.114629551
3790	1.114620788
3791	1.114607223
3792	1.114587008
3793	1.114572515
3794	1.114563407
3795	1.114553812
3796	1.114545851
3797	1.114545462
3798	1.114545225
3799	1.114529163
3800	1.114515596
3801	1.114496106
3802	1.114490767
3803	1.114482985
3804	1.114477152
3805	1.114470591
3806	1.114465678
3807	1.114447457
3808	1.114433189
3809	1.114423578
3810	1.114415209
3811	1.114403806
3812	1.114396292
3813	1.114385557
3814	1.114379236
3815	1.11437186
3816	1.114370049
3817	1.114352343
3818	1.114350615
3819	1.114339513
3820	1.11433015
3821	1.114319022
3822	1.114313747
3823	1.114304054
3824	1.114295635
3825	1.114287161
3826	1.114278213
3827	1.114260709
3828	1.114256537
3829	1.114238102
3830	1.114235048
3831	1.114229762
3832	1.114228427
3833	1.114223935
3834	1.11422362
3835	1.114218302
3836	1.114218104
3837	1.114206556
3838	1.114194359
3839	1.114180994
3840	1.114176385
3841	1.114175825
3842	1.114173405
3843	1.114148706
3844	1.114143602
3845	1.114133485
3846	1.114124642
3847	1.114124536
3848	1.114116304
3849	1.11409721
3850	1.114090083
3851	1.114070864
3852	1.114070266
3853	1.114068866
3854	1.114057462
3855	1.114057221
3856	1.114052206
3857	1.114038875
3858	1.114022289
3859	1.114022111
3860	1.11401032
3861	1.114004654
3862	1.113999106
3863	1.113995713
3864	1.113991318
3865	1.113978119
3866	1.113969627
3867	1.113969482
3868	1.113954767
3869	1.113954383
3870	1.113937894
3871	1.113917951
3872	1.113905277
3873	1.113887546
3874	1.113887244
3875	1.11387507
3876	1.113869215
3877	1.113863848
3878	1.113848455
3879	1.113845148
3880	1.11384486
3881	1.11383114
3882	1.113822381
3883	1.11381944
3884	1.113793062
3885	1.113789407
3886	1.113775861
3887	1.113762407
3888	1.113757175
3889	1.113740026
3890	1.113728996
3891	1.113705485
3892	1.113694734
3893	1.113694287
3894	1.113688087
3895	1.113683122
3896	1.113682185
3897	1.113668546
3898	1.11365686
3899	1.113650469
3900	1.113635745
3901	1.113618187
3902	1.113610919
3903	1.113591486
3904	1.113580132
3905	1.113567423
3906	1.113563684
3907	1.113563493
3908	1.113547338
3909	1.11354248
3910	1.113538872
3911	1.113534101
3912	1.113525464
3913	1.113520566
3914	1.113501146
3915	1.113500353
3916	1.113490312
3917	1.113480484
3918	1.113464984
3919	1.113461451
3920	1.113461165
3921	1.113459069
3922	1.113448674
3923	1.113439287
3924	1.11343769
3925	1.113428433
3926	1.11341243
3927	1.11340323
3928	1.113389036
3929	1.113374651
3930	1.113360883
3931	1.113360014
3932	1.113359725
3933	1.113348305
3934	1.113331593
3935	1.113325019
3936	1.113311243
3937	1.113305687
3938	1.113293517
3939	1.113288206
3940	1.113285699
3941	1.113285359
3942	1.113274077
3943	1.113264247
3944	1.113258832
3945	1.11324334
3946	1.113241625
3947	1.113241302
3948	1.113240166
3949	1.113239608
3950	1.113239304
3951	1.113235168
3952	1.113224994
3953	1.113224661
3954	1.113219884
3955	1.113218242
3956	1.113209622
3957	1.113199916
3958	1.11318869
3959	1.113187843
3960	1.11317681
3961	1.113148482
3962	1.113126867
3963	1.113113063
3964	1.113109207
3965	1.113108971
3966	1.113108774
3967	1.113096944
3968	1.113094504
3969	1.113089651
3970	1.113088454
3971	1.11307828
3972	1.113074017
3973	1.113060331
3974	1.11304542
3975	1.1130391
3976	1.113034841
3977	1.113031534
3978	1.113024851
3979	1.113021619
3980	1.113013589
3981	1.113002164
3982	1.113000469
3983	1.112990519
3984	1.112977585
3985	1.112945926
3986	1.112940497
3987	1.112935226
3988	1.112930961
3989	1.112922899
3990	1.11291963
3991	1.112907849
3992	1.11290134
3993	1.112892471
3994	1.112884113
3995	1.112871175
3996	1.112866217
3997	1.112857824
3998	1.112849933
3999	1.112849694
4000	1.112841025
4001	1.112827118
4002	1.112822818
4003	1.112821343
4004	1.112816926
4005	1.112812537
4006	1.112808102
4007	1.112807919
4008	1.112807231
4009	1.112803462
4010	1.112798732
4011	1.112790571
4012	1.112784509
4013	1.11278412
4014	1.112783938
4015	1.112779162
4016	1.112763768
4017	1.112756236
4018	1.112746443
4019	1.112738857
4020	1.112719798
4021	1.112719576
4022	1.112715878
4023	1.112715675
4024	1.112711381
4025	1.112711053
4026	1.112701083
4027	1.112697684
4028	1.112685641
4029	1.112680253
4030	1.112668634
4031	1.112654627
4032	1.112652084
4033	1.112634212
4034	1.112625816
4035	1.112625482
4036	1.112619814
4037	1.112612711
4038	1.112612472
4039	1.112601719
4040	1.112596495
4041	1.112588872
4042	1.112576662
4043	1.112575223
4044	1.112575056
4045	1.112574906
4046	1.112563463
4047	1.112561671
4048	1.112557187
4049	1.112547919
4050	1.11253408
4051	1.112526981
4052	1.112522678
4053	1.11251322
4054	1.112498408
4055	1.112491985
4056	1.112484985
4057	1.112478337
4058	1.112472908
4059	1.112463117
4060	1.112459875
4061	1.112458556
4062	1.112455892
4063	1.112452137
4064	1.11245039
4065	1.112432304
4066	1.112426272
4067	1.112423042
4068	1.112422537
4069	1.112418381
4070	1.112401208
4071	1.112400204
4072	1.112399977
4073	1.112396766
4074	1.11238247
4075	1.112379862
4076	1.11236959
4077	1.112364837
4078	1.112357344
4079	1.112350173
4080	1.112349658
4081	1.112348488
4082	1.112347658
4083	1.112344764
4084	1.112341623
4085	1.112328628
4086	1.112313037
4087	1.112299244
4088	1.112269167
4089	1.112261067
4090	1.112257303
4091	1.112242008
4092	1.112235721
4093	1.112235561
4094	1.11223541
4095	1.112233125
4096	1.112229046
4097	1.112228943
4098	1.112212695
4099	1.112209249
4100	1.112204708
4101	1.112199566
4102	1.112190709
4103	1.112186635
4104	1.112182629
4105	1.11217251
4106	1.112158617
4107	1.112143152
4108	1.112139883
4109	1.112135249
4110	1.112131542
4111	1.112131281
4112	1.11211057
4113	1.112096989
4114	1.11209677
4115	1.112091573
4116	1.112086227
4117	1.112082483
4118	1.112079548
4119	1.112076124
4120	1.112072761
4121	1.112071003
4122	1.112062689
4123	1.112047782
4124	1.112043001
4125	1.112034266
4126	1.112022098
4127	1.112012853
4128	1.112002069
4129	1.111999146
4130	1.11199177
4131	1.111989564
4132	1.111989319
4133	1.111986657
4134	1.11197915
4135	1.111971744
4136	1.111966977
4137	1.111952571
4138	1.111949617
4139	1.11193671
4140	1.111936491
4141	1.111929603
4142	1.11192586
4143	1.111922189
4144	1.111904351
4145	1.111901082
4146	1.111889743
4147	1.111878256
4148	1.111874148
4149	1.111872997
4150	1.111870561
4151	1.111866129
4152	1.11185232
4153	1.111840017
4154	1.111830498
4155	1.111830341
4156	1.111826102
4157	1.11181789
4158	1.111813551
4159	1.111805132
4160	1.11178745
4161	1.111787287
4162	1.111779642
4163	1.111776075
4164	1.111775802
4165	1.111754779
4166	1.111748053
4167	1.111747903
4168	1.111737355
4169	1.111736497
4170	1.111728471
4171	1.111716883
4172	1.111708208
4173	1.111707114
4174	1.111703902
4175	1.111694411
4176	1.111691418
4177	1.111687013
4178	1.111682929
4179	1.111671174
4180	1.1116675
4181	1.111660967
4182	1.111653992
4183	1.111647276
4184	1.111642685
4185	1.111618169
4186	1.111616579
4187	1.111609433
4188	1.111604713
4189	1.111580286
4190	1.111570727
4191	1.111567488
4192	1.11156532
4193	1.111554999
4194	1.111545406
4195	1.11153995
4196	1.11153387
4197	1.111519645
4198	1.111513758
4199	1.11151355
4200	1.11150821
4201	1.111500542
4202	1.111496748
4203	1.111489914
4204	1.111480824
4205	1.11147214
4206	1.111459083
4207	1.111454542
4208	1.111450556
4209	1.111450441
4210	1.111445205
4211	1.111439912
4212	1.111428103
4213	1.111427295
4214	1.111417325
4215	1.111416228
4216	1.111389369
4217	1.111379789
4218	1.111370218
4219	1.111356677
4220	1.111345749
4221	1.111335111
4222	1.111334924
4223	1.111334192
4224	1.111333212
4225	1.111321358
4226	1.111303581
4227	1.111303477
4228	1.111292842
4229	1.111291241
4230	1.111281702
4231	1.11127642
4232	1.111265856
4233	1.111262046
4234	1.111261105
4235	1.111252602
4236	1.111245158
4237	1.111243022
4238	1.111236392
4239	1.111232569
4240	1.111220057
4241	1.111216882
4242	1.111210878
4243	1.111207313
4244	1.111200778
4245	1.111199136
4246	1.111195695
4247	1.111192367
4248	1.111171248
4249	1.111162325
4250	1.111157288
4251	1.111147828
4252	1.111143
4253	1.111139029
4254	1.111136913
4255	1.111133429
4256	1.111127549
4257	1.11112389
4258	1.11111936
4259	1.111114013
4260	1.111110397
4261	1.111103751
4262	1.111098436
4263	1.111090645
4264	1.111089675
4265	1.111086872
4266	1.111077925
4267	1.111073658
4268	1.111071456
4269	1.111061618
4270	1.111059897
4271	1.111053389
4272	1.111046574
4273	1.111043188
4274	1.111039648
4275	1.11103576
4276	1.111024371
4277	1.111015009
4278	1.111002213
4279	1.110997103
4280	1.110992736
4281	1.110988255
4282	1.110986018
4283	1.110982217
4284	1.11097625
4285	1.110967563
4286	1.110959622
4287	1.110954132
4288	1.110934357
4289	1.110926753
4290	1.110922399
4291	1.110920654
4292	1.110913642
4293	1.110910433
4294	1.110894953
4295	1.110893884
4296	1.11089079
4297	1.11087709
4298	1.110874327
4299	1.110862508
4300	1.110858468
4301	1.110858303
4302	1.11085478
4303	1.110850864
4304	1.110850773
4305	1.110845454
4306	1.110840141
4307	1.110835702
4308	1.110829542
4309	1.110818883
4310	1.110812813
4311	1.11079512
4312	1.11079493
4313	1.110787212
4314	1.110781032
4315	1.110780932
4316	1.110778254
4317	1.110772301
4318	1.110769243
4319	1.110762605
4320	1.110756151
4321	1.110747403
4322	1.110743905
4323	1.110731566
4324	1.110723924
4325	1.11071896
4326	1.110712812
4327	1.110707877
4328	1.110696349
4329	1.110691013
4330	1.110688401
4331	1.11068481
4332	1.110678723
4333	1.110671599
4334	1.110671275
4335	1.110661583
4336	1.110655727
4337	1.110638345
4338	1.110634075
4339	1.11062705
4340	1.110624805
4341	1.110613999
4342	1.110609486
4343	1.110604871
4344	1.110604178
4345	1.110603989
4346	1.110594651
4347	1.110586875
4348	1.110578494
4349	1.110575864
4350	1.110569922
4351	1.110562762
4352	1.110561156
4353	1.110555199
4354	1.110547603
4355	1.110547522
4356	1.110534504
4357	1.11053165
4358	1.110521841
4359	1.110513764
4360	1.110510074
4361	1.110507733
4362	1.110507552
4363	1.110503332
4364	1.110499045
4365	1.110496126
4366	1.11047697
4367	1.110469739
4368	1.11046492
4369	1.110462059
4370	1.110454316
4371	1.110444053
4372	1.110443872
4373	1.11043159
4374	1.110426388
4375	1.110419196
4376	1.11041669
4377	1.110412443
4378	1.11040666
4379	1.110391596
4380	1.110384493
4381	1.110379169
4382	1.110372357
4383	1.110369259
4384	1.110361462
4385	1.110354332
4386	1.11035164
4387	1.110347646
4388	1.110343362
4389	1.110340066
4390	1.110330689
4391	1.110328056
4392	1.110327975
4393	1.11032774
4394	1.110322319
4395	1.110319897
4396	1.110318511
4397	1.110312646
4398	1.110312476
4399	1.110309359
4400	1.110304944
4401	1.110296722
4402	1.110294556
4403	1.110287585
4404	1.110281173
4405	1.110281031
4406	1.110280741
4407	1.11028031
4408	1.110276787
4409	1.110272494
4410	1.110267476
4411	1.110256687
4412	1.110252969
4413	1.110252051
4414	1.110243937
4415	1.110242745
4416	1.110236351
4417	1.110234488
4418	1.11022651
4419	1.110216115
4420	1.110213404
4421	1.11020922
4422	1.110209071
4423	1.110203342
4424	1.110201953
4425	1.110196621
4426	1.110195346
4427	1.110192316
4428	1.110172617
4429	1.110170686
4430	1.110170509
4431	1.11016083
4432	1.110160702
4433	1.110154877
4434	1.110149234
4435	1.110138296
4436	1.110135006
4437	1.110132437
4438	1.110130512
4439	1.110123629
4440	1.11011894
4441	1.110116693
4442	1.110109197
4443	1.110104631
4444	1.110103932
4445	1.110098068
4446	1.110095002
4447	1.110094039
4448	1.110093974
4449	1.110090095
4450	1.110086308
4451	1.110079131
4452	1.110074681
4453	1.110073046
4454	1.110068109
4455	1.110067451
4456	1.110062865
4457	1.110056045
4458	1.11005484
4459	1.110049486
4460	1.110042882
4461	1.110035741
4462	1.110028632
4463	1.110028514
4464	1.110025062
4465	1.110021338
4466	1.110017635
4467	1.110011449
4468	1.110010068
4469	1.110003987
4470	1.110002406
4471	1.11000214
4472	1.110000337
4473	1.109990308
4474	1.109989295
4475	1.10998665
4476	1.109981344
4477	1.109974537
4478	1.109970775
4479	1.109966456
4480	1.1099627
4481	1.109959817
4482	1.109957936
4483	1.109954162
4484	1.109954104
4485	1.109947051
4486	1.109940032
4487	1.10993355
4488	1.109930547
4489	1.109927992
4490	1.109924491
4491	1.109920552
4492	1.109911168
4493	1.109906858
4494	1.109901273
4495	1.109895696
4496	1.109889037
4497	1.109883064
4498	1.109877534
4499	1.109874358
4500	1.109864612
4501	1.109859581
4502	1.109852909
4503	1.109851104
4504	1.109849414
4505	1.109847131
4506	1.109843898
4507	1.109843035
4508	1.109842975
4509	1.109839547
4510	1.109835208
4511	1.109831343
4512	1.109829352
4513	1.109823074
4514	1.10982114
4515	1.10981867
4516	1.109814539
4517	1.109808001
4518	1.109803459
4519	1.109798304
4520	1.109792387
4521	1.109782316
4522	1.109778488
4523	1.10977761
4524	1.109771391
4525	1.10976673
4526	1.109763423
4527	1.109759534
4528	1.109753431
4529	1.109748858
4530	1.109748704
4531	1.109742512
4532	1.109735202
4533	1.109734263
4534	1.109733075
4535	1.109725121
4536	1.109724035
4537	1.109721084
4538	1.109718139
4539	1.10971353
4540	1.109710495
4541	1.109706328
4542	1.109703322
4543	1.109703212
4544	1.10969747
4545	1.109687653
4546	1.109687558
4547	1.109679957
4548	1.109676366
4549	1.109667092
4550	1.109663788
4551	1.109656087
4552	1.109654
4553	1.109653866
4554	1.109653782
4555	1.109653621
4556	1.109641131
4557	1.109638741
4558	1.109635321
4559	1.109627272
4560	1.109625369
4561	1.109616954
4562	1.109616406
4563	1.109614747
4564	1.10960604
4565	1.109605929
4566	1.109600586
4567	1.109597077
4568	1.109588035
4569	1.109584598
4570	1.109581875
4571	1.109576583
4572	1.10957551
4573	1.109571113
4574	1.109567872
4575	1.109562621
4576	1.109560356
4577	1.109556174
4578	1.109547527
4579	1.109544221
4580	1.10954158
4581	1.1095322
4582	1.109528709
4583	1.10952541
4584	1.109519911
4585	1.109516357
4586	1.10951335
4587	1.109507261
4588	1.109504814
4589	1.109502277
4590	1.109500126
4591	1.109498767
4592	1.109496406
4593	1.109492677
4594	1.109490976
4595	1.10947776
4596	1.109475796
4597	1.109469768
4598	1.109465069
4599	1.109461995
4600	1.109461874
4601	1.109455932
4602	1.109451274
4603	1.109451199
4604	1.109446096
4605	1.109442813
4606	1.109442692
4607	1.109441169
4608	1.109439553
4609	1.109430743
4610	1.109430686
4611	1.109426779
4612	1.109426558
4613	1.109419533
4614	1.109416362
4615	1.109415381
4616	1.109415298
4617	1.109412486
4618	1.109409228
4619	1.109407295
4620	1.10940415
4621	1.109400489
4622	1.10939902
4623	1.109394781
4624	1.109394698
4625	1.109378378
4626	1.10937648
4627	1.109374064
4628	1.109373395
4629	1.109370059
4630	1.109363734
4631	1.109361732
4632	1.10935815
4633	1.109344209
4634	1.109344126
4635	1.109337992
4636	1.10933663
4637	1.109332392
4638	1.109327446
4639	1.10932736
4640	1.109325069
4641	1.109324959
4642	1.109321611
4643	1.109320197
4644	1.10931702
4645	1.109312772
4646	1.109311342
4647	1.10930758
4648	1.109303149
4649	1.109300335
4650	1.109298918
4651	1.109298578
4652	1.109292819
4653	1.109289918
4654	1.109289859
4655	1.109289783
4656	1.109287075
4657	1.109283996
4658	1.109281475
4659	1.10927658
4660	1.109269486
4661	1.109268252
4662	1.109266089
4663	1.109261275
4664	1.109261026
4665	1.10925597
4666	1.109255123
4667	1.109251743
4668	1.109246245
4669	1.109239603
4670	1.109237065
4671	1.109228953
4672	1.10922781
4673	1.109225615
4674	1.109220831
4675	1.109218414
4676	1.109215607
4677	1.10921259
4678	1.109206914
4679	1.1092034
4680	1.109198024
4681	1.109194868
4682	1.109193482
4683	1.109188049
4684	1.109180065
4685	1.109176812
4686	1.109170503
4687	1.109167415
4688	1.10916422
4689	1.109163144
4690	1.109160874
4691	1.109156995
4692	1.109155055
4693	1.109152309
4694	1.109151618
4695	1.109144272
4696	1.109143825
4697	1.109140302
4698	1.109137372
4699	1.109131836
4700	1.109129844
4701	1.109126351
4702	1.10912478
4703	1.109123625
4704	1.109118154
4705	1.109113208
4706	1.109112549
4707	1.109110136
4708	1.109109687
4709	1.109103419
4710	1.109100234
4711	1.109094543
4712	1.109091616
4713	1.109088123
4714	1.109084366
4715	1.109081515
4716	1.109079116
4717	1.109076993
4718	1.109076923
4719	1.109074865
4720	1.109072213
4721	1.109065506
4722	1.109058606
4723	1.109054883
4724	1.109051411
4725	1.109044915
4726	1.109038315
4727	1.109035633
4728	1.109034061
4729	1.109029151
4730	1.109029069
4731	1.10902877
4732	1.10902591
4733	1.109024882
4734	1.109018082
4735	1.109016207
4736	1.109013832
4737	1.109001929
4738	1.108999044
4739	1.108995892
4740	1.108995202
4741	1.108989713
4742	1.108982573
4743	1.108980586
4744	1.108977036
4745	1.108974489
4746	1.108971891
4747	1.108967936
4748	1.108961918
4749	1.108957913
4750	1.108951283
4751	1.108949366
4752	1.1089476
4753	1.108935156
4754	1.108935035
4755	1.108934963
4756	1.108933091
4757	1.108929811
4758	1.108925948
4759	1.108923835
4760	1.108922749
4761	1.108921809
4762	1.108916871
4763	1.108913959
4764	1.108911767
4765	1.108911682
4766	1.108907346
4767	1.108903906
4768	1.108902861
4769	1.108899024
4770	1.108897373
4771	1.10889396
4772	1.10889089
